_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929647356,false,finalized,5,4/11/2016 22:39:19,"bedside_manner
doctor_competence","0.576
0.424","Did not listen to me and told me ""I have an agenda"" which obviously did not include my own concerns. He failed to examine me when I came in after a hospital visit, making a huge assumption about my condition and acted like he was just indulging me by referring me to a specialist. Turns out I had serious complications but would not have gotten help I needed had I not insisted. He's quick to anger gets visibly irate at times. I felt beaten up after appointments and found myself cancelling and postponing appointments to avoid him. Not fit to be a doctor.",VITALS.uKdyFYCm-fYxh6y9uA1M5Q.1HpHxH2k0CmLzIsKg3PJTQ,,0.2,
929647357,false,finalized,5,4/11/2016 23:10:08,bedside_manner,0.6085,Ms Hutchins Is the nicest and most gentle person I have ever had a pap with. I only wish I could've met her sooner.,SURVEY_5775fc5497cc2ddb0747429182ff1130_deb4413605e849b4dd380865a0c1d0d3,,1.0,
929647358,false,finalized,5,4/11/2016 22:01:45,"","","% test strips a day for T1 diabeticsThat is a cold and naive way to manage T1D, they way it was managed in the 90s. Get with it Dr, I feel for the patients who will suffer because of the strip limit policy in the years to come. Maybe not though, kaiser cold be taken to the ethics board for denial of basic care. The cost saving in limiting the T1D to 5 strips a day will be significantly out weighed by the resulting complications and ER visit.",VITALS.TkMyJsld2aod3jwnH05lfA.cNSb3sW3gGlMx9aBGCv06g,,0.2,
929647359,false,finalized,4,4/11/2016 22:08:26,"doctor_competence
responsiveness","0.7243
0.5279",great doctor- but we couldn't get a call back after trying to get medication our insurance would take - called for 3 weeks- nothing- pharmacy called nothing- much needed referral- nothing- he should be ashamed allowing patients to suffer- finally had to find another doctor- don't waste your time,U_COMPARE_HEALTH_CARE.-Naq7c1B-i20gtJuI-TWRA.rv-8935726,,0.2,
929647360,false,finalized,3,4/11/2016 22:36:49,bedside_manner,1.0,"Dr was. Very understanding when I stopped. A med. Bobbie is always. Great. And knows. 
Her patents,",SURVEY_1103030cf6990a0f76c9574f3ce452cb_31a86972e47c5000be3e455de787cf58,,1.0,
929647361,false,finalized,3,4/11/2016 22:38:51,"staff
bedside_manner","0.7153
0.6179","The staff and the doctor were rude. From the moment you walk in, you feel like they're trying to rush you out. The doctor doesn't let you explain yourself and is down right MEAN. I was wrongly diagnosed with disease and was told I had to undergo a procedure that I later found out could have sterilized me! Terrible doctor, should NOT be allowed to practice medicine.",VITALS.2fMUw-bZqAuq2ZEuaPYo6Q.I3KA7lDzSE19CoolR4g7oQ,,0.2,
929647362,false,finalized,3,4/11/2016 21:57:59,bedside_manner,1.0,PA Salima- it was great. Very helpful. Listened to me very careful and helped me a lot. I really appreciate her help.,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_5bfc0e4e82efb71dcc9bb4c944866ddb,,1.0,
929647363,false,finalized,3,4/11/2016 21:53:38,staff,1.0,"I had tests done on my bladder for prostate issues, and in my 6 visits/2 uncomfortable procedures/2 months of hard core meds, I met Dr. Green only once for about 3 minutes. His staff were some of the most unprofessional and visibly angry/not happy people I ever had the displeasure of being helped by. There are lots of Urologists in Dallas, i highly recomend finding one of them before wasting your time in such an uncaring enviornment",VITALS.bxcdLfsSBTmTk5RufH8vxg.y4u6gScwO1RYI82AvCvqUA,,0.2,
929647364,false,finalized,3,4/11/2016 21:30:01,bedside_manner,1.0,Answered all my questions I had and felt comfortable getting surgery done,SURVEY_61dcedf339e22580a6c4b325d5da594f_8c047e39203c013b0ba457a4448cbb9c,,1.0,
929647365,false,finalized,3,4/11/2016 21:33:26,bedside_manner,1.0,Very helpful and attends to any issues and questions.,SURVEY_536f1b68695ef168ef1d473cc39e133a_ee8786cfd2d716a574767bcbe1e65a8a,,1.0,
929647366,false,finalized,5,4/11/2016 22:09:57,"bedside_manner
doctor_competence","0.4071
0.4027","Very pleasant and covered all necessary in consult



Cover",SURVEY_2137960eaec66bfca11a5bdb22afc320_3b22909478b5c10ececd10c5d68c27b7,,1.0,
929647367,false,finalized,5,4/11/2016 21:18:54,"bedside_manner
getting_an_appointment","0.591
0.4202","The doctor is great: informative, knowledgeable and patient. 
The office itself has problems in scheduling and tracking appointments. I had been trying to schedule an appointment after receiving multiple calls from their automated service. It took me 3 weeks before I was final able to schedule. And then once I got there they asked me why I was there. And this after I had made an appointment for my daughter but was called the day of the appointment that they had made an error and didn't schedule her physical properly so instead of a 30 minute appointment that they have scheduled instead it was for 15 minutes. So, we had to reschedule.",SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_15a3288e00f7dbff7d37d6447492644c,,0.8,
929647368,false,finalized,3,4/11/2016 22:23:59,bedside_manner,1.0,Dustin went over all my concerns with me.  He gave me the medicine refills I required so I will have time to find a new primary care doctor in Austin.,SURVEY_a713e0b7edec5e3cf1e8495738de6c07_4e7e4a9bc339f236504adad4532c4cf1,,1.0,
929647369,false,finalized,4,4/11/2016 22:01:45,bedside_manner,0.753,"I agree with the other review. I went to see Dr. Henick for an ear/nose problem and he was very rude and inpatient, as if he has somewhere better to be. He wasn't listening to me, so I had to repeat everything I was saying. I won't go back. What a waste of money.",INSIDER_PAGES.Gx-JjlVVwQpWr44hP5AL6g.review_10306196257,,0.2,
929647474,false,finalized,4,4/11/2016 22:05:58,bedside_manner,0.7651,Excellent care & cosideration. Friendly & personable,SURVEY_536f1b68695ef168ef1d473cc39e133a_878b7419f2e68aca13372def4f9febb3,,1.0,
929647475,false,finalized,5,4/11/2016 22:01:41,bedside_manner,0.6198,"The doctor was the least patient-friendly doctor I have seen. She was not empathetic in the least, and did not show any compassion or much knowledge of the condition I saw her for. She is very by-the-books rule-oriented dr. who would be better off in some other profession that does not require care and empathy.",VITALS.rSz2TBZMNIW_9V22e4oxwA.OW4JJeVlwqjRhlkZcnF9lw,,0.2,
929647476,false,finalized,5,4/11/2016 21:33:27,"","","glad to know niki an Loren are here, both ladies took care of my mother such blessings they are",SURVEY_83690081290f8769be25583d6d2c9cbd_69426323ec355630bb1100f45de93a59,,1.0,
929647477,false,finalized,5,4/11/2016 22:56:23,bedside_manner,0.4226,"Scheduled an appointment with this doctor based on reviews of his manner and credentials. Was seen by an assistant, but never saw the actual doctor, even though my appointment was to be seen by him. Follow -up was also done by the assistants and technicians. Although I did physically see him in the office, I had no direct interaction with him. Staff seemed friendly enough, although it took them about 15 minutes to get the preliminary paperwork entered into their computer system. I wouldn't waste my time again. If I want to be seen by techs and assistants, I could always visit a walk-in clinic.",VITALS.zZB1JzNf78Z7xqCHGMWiwQ.IVrDpQGqB3s-V6Me6bve3w,,0.2,
929647478,false,finalized,5,4/11/2016 22:04:34,bedside_manner,0.6026,I was very impressed with the support and care given to my Mother Peggy Smith.  I can't find any fault with the service provided. The medical team attended to her concerns very promptly.,KIOSK_43956daa902ed707ddff833d22ab2769_0760c9767f1f0b11a53a5e4502fa1f54,,1.0,
929647479,false,finalized,3,4/11/2016 22:22:10,bedside_manner,1.0,"She is so caring and kind, listening to all my issues",SURVEY_a2582d21da7b4778e55d996e47cade33_dda91e7c1a284a33d3d8b07df7623666,,1.0,
929647480,false,finalized,3,4/11/2016 22:55:25,bedside_manner,1.0,Dr. Maximo answered my questions in detail & was willing to answer all of them. She was polite & gave good information:),SURVEY_19fe9d0cbcd4ff4f3715a1973d6c7b65_ce63e3489a551a6e521850237f7c6861,,0.8,
929647481,false,finalized,5,4/11/2016 23:14:37,"doctor_competence
staff","0.6153
0.4068",Was scheduled for a procedure. When the nurse took my blood pressure it was 200 over 190..She proceded a few more times and got the same reading..Dr Daknis went ahead anyway and did the procedure. How unprofessional can one get....Next day I was taken to the hospital with a pulmonary emboli....The Doctors were shocked to hear that Daknis did the procedure with my bp that high...Lotsa Luck with this guy.....,VITALS.gndwzW4NlvYPYGi8qS_XHw.Kgxozt7VAtyWUZ3KWcsAuA,,0.2,
929647482,false,finalized,3,4/11/2016 22:33:45,bedside_manner,1.0,Luis was great and listened to all my issues. I didn't feel rushed and he answered all my questions and concerns.,SURVEY_3287d4b05640588ee1102c009c161ce8_5541f52ed62a1dd0beb60190393978ca,,0.8,
929647483,false,finalized,4,4/11/2016 21:24:12,"staff
bedside_manner","0.7286
0.5208","Can't believe doc/ staff are here to care for me! Unbelieve manager was great, Lora was so gentle Alicia always so kind",SURVEY_83690081290f8769be25583d6d2c9cbd_75d999b27f897e76d02767a14499255d,,1.0,
929647484,false,finalized,3,4/11/2016 21:59:49,doctor_competence,1.0,"i saw ericka Ormeno -great  and covered what was needed,",SURVEY_7b16fd4c8391892a9015aac2153f4f46_fee6a7900714564312a26e1276b0c22e,,1.0,
929647485,false,finalized,5,4/11/2016 21:39:45,bedside_manner,0.5976,This doctor is racist she does not care about her patients she is cold hearted . I WOULD NEVER RETURN TO HER OFFICE!!!,VITALS.ZkQyU02YgNrNFzqVlAtM6A.Jv4LtpIe_5ASt9YT56jHlQ,,0.2,
929647486,false,finalized,3,4/11/2016 21:39:27,staff,1.0,Excellent doctors and staff! Very professional and positive!!,KIOSK_cdbf6e018344bbba6606be57b9479edc_3d6e609784054d98a1ad9783a28bde0e,,1.0,
929647487,false,finalized,4,4/11/2016 22:55:45,doctor_competence,0.7607,No after care. Thinks physical therapy does more harm than good and will dump you if you are not an easy fix for him.,VITALS.ApT9OJEnfZ8bjJJlip2gwg.DiQI4BGtRvnPiNJ_ORHMGA,,0.2,
929647488,false,finalized,3,4/11/2016 22:34:41,bedside_manner,1.0,She's helped me a lot through my experiences and help me feel safer,SURVEY_8385aaacfe43bf6ce9759cdd9126beb0_5562f1b03bd84340b16cf6549afcf47c,,1.0,
929647489,false,finalized,3,4/11/2016 22:39:36,wait_time,1.0,Horrible experience been waiting to see the dr 2 hour already,U_COMPARE_HEALTH_CARE.gnW3oowqviI1gDeGXk7EvA.rv-9213851,,0.2,
929647490,false,finalized,5,4/11/2016 21:51:01,"bedside_manner
doctor_competence","0.5835
0.4165",He was the only doc. That was taking new patients. I as well always felt rused like if he wasnt listening. Constantly changed pills due to not an accuratediagnose,VITALS.dH4LWaPdSgTmnuOYSwIVZw.fr4F1wIj9lFqe9yA6wYRHQ,,0.2,
929647491,false,finalized,4,4/11/2016 22:20:56,bedside_manner,0.761,"Iwas a high risk pregnancy which i go into labor very early on, unless I am giving medicine to stop contractions. I have a window of a couple of hours. I explained the situation to him as i already had gone through that and successfully had an 8 yr old son. he ignored me. I went into labor at 8:00 am and I called him. his office was in the same bldg I was in and yet he didnt show up until I had given birth, losing my baby at 9:00 PM.very sad, very unprofessional.. very un caring./",VITALS.w06K8HeaFjZwKCCB0YiLnA.MCP33sDsjMyqrA9-rlwxbA,,0.2,
929647492,false,finalized,4,4/11/2016 21:45:23,staff,0.7714,"HE HAS A MAJOR CHIP ON HIS SHOULDER. HE IS PRO C SECTION AND WILL TRY TO FORCE YOU TO THAT ROUTE. IF YOU CHOOSE HIM, YOU WILL PROBABLY SEE HIM ONCE THRUOUT YOUR PREGNANCY BECAUSE HE WILL SEND HIS BROTHER WHO ALSO WORKS IN HIS PRACTICE FOR THE REMAINDER OF YOUR PREGNANCY. HIS STAFF IS VERY UNPROFESSIONAL. WHEN I WENT TO TO USE THE BATHROOM AFTER A CONFRONTATION I HAD WITH THE RECEPTIONIST, I CAUGHT HER MOCKING ME TO THE DR IN HIS OFFICE WHILE I WAS STILL THERE! AND THE DR NEVER APOLOGIZED OR ANYTHING FOR HER BEHAVIOR! FIND ANOTHER DR. YOU WILL NOT BE PLEASED WITH THE SERVICE!!",VITALS.FpN0QXnrgaj4CAS86bxd3g.9kLjJ5Y6NIpdn0wqmjG58w,,0.2,
929647493,false,finalized,3,4/11/2016 22:42:17,staff,1.0,Horrible office staff. Will not be going back here.,U_COMPARE_HEALTH_CARE.1tsB1Rr9SlgZl8lij97Z9Q.rv-9154430,,0.2,
929647494,false,finalized,4,4/11/2016 22:38:39,doctor_competence,0.7763,"She makes no good diagnosis , lack of experience.After having told that I had a GI infection in my home country and have some cramps and acidity after returning from there , she straight away orders an ECK , instead of treating for the minor issues.All about making money.",VITALS.eJI16TIq3LU7Ak-J7E9qjQ.2W4TgJE5ZSAACnyAf6Uahw,,0.2,
929647495,false,finalized,4,4/11/2016 21:26:01,other,0.7448,"Had various issues, they were all addressed and solutions were provided",SURVEY_c105992d5b1c1fcbc18b362f336836da_ddfd910b48a78a023a016b756c80ae25,,0.8,
929647496,false,finalized,5,4/11/2016 21:47:57,other,0.4082,Like the follow ups to make sure all is ok and to catch anything that may be developing. Thanks!,SURVEY_7fe6f437a59fdb0cf02c3e95757b0d92_8c7ac573fbdf77a96706a4813549830d,,1.0,
929647497,false,finalized,4,4/11/2016 22:49:54,cleanliness,0.7374,I got H1N1 Flu from this Doctors office and almost died because of it. This Doctors office is very unsanitary. Also Doctor Morrow acts Mentally unstable. Worst experience in my entire life. Just one visit to this Doctor nearly cost me my life. Avoid this Doctors office.,VITALS.lwa5JilZ6aj4rKGjkCAhzA.JiWR5Uav7Qal1-faX6Pr1w,,0.2,
929647498,false,finalized,5,4/11/2016 21:40:24,doctor_competence,0.6044,"This was the worst MD appointment I have ever been to. I was looking forward to going to the appointment after feeling like I had a sinus infection for 6 months during the winter. The CT scan showed a cyst in the maxillary sinus, in the cheek I have had pain/pressure for 9 months and she said the cyst was insignificant and didn't listen to any of the symptoms I have. She had no other explanation for why I have pain/pressure in that cheek, but said it's not from the cyst. She was also very rude and unfriendly. I would NOT recommend anyone see her.",VITALS.e2FpYtjTxGGLefasilscUg.e5pQvI9Zt4lRKCSpvfWaPA,,0.2,
929647499,false,finalized,3,4/11/2016 22:11:52,staff,1.0,Staff very nice  they always help me with my paper work,SURVEY_5f4fa99e59f746d3e6b562fe0fb47009_8a4c2a6790e4aa033777c0e2e4dd630a,,1.0,
